gc.content	chrom.arm
chr1_43986400	0.546938933066	chr1
chr1_44038211	0.561625335186	chr1
chr1_44089301	0.462725275451	chr1
chr1_44149837	0.454084829821	chr1
chr1_44205689	0.41086605897	chr1
chr1_44260869	0.424911394314	chr1
chr1_44313912	0.467901581065	chr1
chr1_44367356	0.5131175095	chr1
chr1_44422091	0.553421088449	chr1
chr1_44473521	0.508362852865	chr1
chr1_44528286	0.434372049103	chr1
chr1_44585471	0.432208233033	chr1
chr1_44643213	0.438701126574	chr1
chr1_44699045	0.49405511811	chr1
chr1_44749844	0.473278550276	chr1
chr1_44800832	0.448607978704	chr1
chr1_44854925	0.437789324516	chr1
chr1_44907849	0.421058184312	chr1
chr1_44964719	0.475761925795	chr1
chr1_45019054	0.490582349262	chr1
chr1_45073419	0.52457410644	chr1
chr1_45125485	0.470931730356	chr1
chr1_45183709	0.494138577374	chr1
chr1_45246662	0.521854236767	chr1
chr1_45305208	0.456597844835	chr1
chr1_45363764	0.409449710459	chr1
chr1_45425585	0.463301342259	chr1
chr1_45484142	0.41322903028	chr1
chr1_45544478	0.41380697914	chr1
chr1_45606605	0.384154633662	chr1
chr1_45672049	0.430617309482	chr1
chr1_45730074	0.448480266142	chr1
chr1_45796203	0.45246074217	chr1
chr1_45853197	0.414900597074	chr1
chr1_45914160	0.443581603582	chr1
chr1_45975584	0.469398016242	chr1
chr1_46041216	0.447733196102	chr1
chr1_46101454	0.412826086957	chr1
chr1_46156653	0.426413876811	chr1
chr1_46221739	0.439372662869	chr1
chr1_46285117	0.388437265083	chr1
chr1_46342317	0.398827240808	chr1
chr1_46398423	0.40162062868	chr1
chr1_46456671	0.457417361644	chr1
chr1_46512667	0.397175472479	chr1
chr1_46570658	0.42730465009	chr1
chr1_46627043	0.499428792379	chr1
chr1_46683939	0.479054921189	chr1
chr1_46744716	0.471390531628	chr1
chr1_46809309	0.473072032901	chr1
chr1_46873015	0.534157766536	chr1
chr1_46926384	0.526315789474	chr1
chr1_46979697	0.532492041404	chr1
chr1_47032155	0.479959807971	chr1
chr1_47085896	0.428222182276	chr1
chr1_47141525	0.412893464703	chr1
chr1_47195722	0.413703368462	chr1
chr1_47257589	0.431381990782	chr1
chr1_47330273	0.414169365743	chr1
chr1_47425675	0.418881057009	chr1
chr1_47493488	0.388696210662	chr1
chr1_47579122	0.446365507254	chr1
chr1_47657839	0.495340406552	chr1
chr1_47710525	0.398962940369	chr1
chr1_47769537	0.439282191009	chr1
chr1_47833397	0.454764927842	chr1
chr1_47889315	0.500848832384	chr1
chr1_47942328	0.465068321545	chr1
chr1_47994214	0.488908336821	chr1
chr1_48046775	0.456484214043	chr1
chr1_48100651	0.467617466055	chr1
chr1_48151835	0.481726094788	chr1
chr1_48203465	0.503187211925	chr1
chr1_48254449	0.503448412935	chr1
chr1_48304761	0.473752075803	chr1
chr1_48355945	0.485256650801	chr1
chr1_48406577	0.461828700792	chr1
chr1_48462233	0.461738077389	chr1
chr1_48514255	0.452312769064	chr1
chr1_48566983	0.392837747181	chr1
chr1_48629588	0.426987370607	chr1
chr1_48689289	0.430070129426	chr1
chr1_48741905	0.380976492972	chr1
chr1_48807076	0.370201005025	chr1
chr1_48866775	0.377285701929	chr1
chr1_48924579	0.40443348922	chr1
chr1_48983809	0.439109492927	chr1
chr1_49036542	0.431883947609	chr1
chr1_49089069	0.44360199005	chr1
chr1_49139318	0.463421352957	chr1
chr1_49190139	0.433315479379	chr1
chr1_49240547	0.417845565778	chr1
chr1_49293915	0.392962164282	chr1
chr1_49344924	0.400320561746	chr1
chr1_49397331	0.401335643776	chr1
chr1_49448691	0.394884580515	chr1
chr1_49506046	0.392647887805	chr1
chr1_49564586	0.384517438959	chr1
chr1_49622702	0.383693806334	chr1
chr1_49676288	0.375235983858	chr1
chr1_49734024	0.375378678897	chr1
chr1_49793110	0.389225674526	chr1
chr1_49848370	0.36830981893	chr1
chr1_49900890	0.366944346959	chr1
chr1_49955028	0.369606565461	chr1
chr1_50011809	0.393566885781	chr1
chr1_50077375	0.367876184067	chr1
chr1_50135331	0.351950638358	chr1
chr1_50191568	0.370208198453	chr1
chr1_50250261	0.365769119129	chr1
chr1_50308827	0.371081441055	chr1
chr1_50370392	0.36940109172	chr1
chr1_50435426	0.374456104428	chr1
chr1_50490123	0.391711642251	chr1
chr1_50542002	0.388268534825	chr1
chr1_50593674	0.402081094837	chr1
chr1_50646722	0.427546987952	chr1
chr1_50698596	0.445915038806	chr1
chr1_50751937	0.454164284353	chr1
chr1_50804406	0.432711508593	chr1
chr1_50862996	0.455951467036	chr1
chr1_50916402	0.382672296788	chr1
chr1_50969449	0.370934168371	chr1
chr1_51024695	0.37384974335	chr1
chr1_51078269	0.388480539824	chr1
chr1_51136361	0.393875075804	chr1
chr1_51195724	0.37914882901	chr1
chr1_51255288	0.367889400922	chr1
chr1_51309537	0.370309278351	chr1
chr1_51370161	0.406536115983	chr1
chr1_51432307	0.387012710738	chr1
chr1_51488715	0.395694174162	chr1
chr1_51545753	0.38873476841	chr1
chr1_51602706	0.403346044179	chr1
chr1_51660923	0.434361924686	chr1
chr1_51722106	0.459975369458	chr1
chr1_51777321	0.471465712758	chr1
chr1_51831553	0.38618199721	chr1
chr1_51892487	0.37312899106	chr1
chr1_51951211	0.398628673197	chr1
chr1_52007360	0.436176252989	chr1
chr1_52065480	0.407843923055	chr1
chr1_52120375	0.389015488695	chr1
chr1_52176544	0.383913980092	chr1
chr1_52230391	0.395093800449	chr1
chr1_52284281	0.38632779218	chr1
chr1_52339443	0.438567854798	chr1
chr1_52395805	0.435722802327	chr1
chr1_52451158	0.448880590795	chr1
chr1_52511144	0.424142458559	chr1
chr1_52572073	0.427401981904	chr1
chr1_52632418	0.414568769894	chr1
chr1_52698078	0.381049069374	chr1
chr1_52754222	0.421408781798	chr1
chr1_52813776	0.471633076571	chr1
chr1_52870637	0.393755694162	chr1
chr1_52927712	0.369447453954	chr1
chr1_52982168	0.413663297316	chr1
chr1_53039547	0.450579258689	chr1
chr1_53096688	0.462037988127	chr1
chr1_53154126	0.446103762702	chr1
chr1_53217404	0.40581379817	chr1
chr1_53277295	0.435672742582	chr1
chr1_53341427	0.45262749387	chr1
chr1_53398115	0.395139790826	chr1
chr1_53456630	0.400413216418	chr1
chr1_53518098	0.5416135423	chr1
chr1_53569078	0.493877159309	chr1
chr1_53621177	0.451662617399	chr1
chr1_53676330	0.441275448545	chr1
chr1_53730114	0.541235405337	chr1
chr1_53781416	0.495012230546	chr1
chr1_53833743	0.494700190447	chr1
chr1_53885725	0.457503808823	chr1
chr1_53944141	0.549880456579	chr1
chr1_53996004	0.507046652352	chr1
chr1_54047233	0.492830261507	chr1
chr1_54099047	0.502726109635	chr1
chr1_54149851	0.49366378393	chr1
chr1_54201537	0.425761260117	chr1
chr1_54256642	0.410665858137	chr1
chr1_54316008	0.446930476685	chr1
chr1_54371830	0.42092348474	chr1
chr1_54427661	0.464626822007	chr1
chr1_54485769	0.409869355042	chr1
chr1_54541415	0.454817840035	chr1
chr1_54593813	0.50097623014	chr1
chr1_54649639	0.494898590703	chr1
chr1_54706191	0.527201497578	chr1
chr1_54758007	0.503029155623	chr1
chr1_54810826	0.495191669354	chr1
chr1_54863546	0.487025825734	chr1
chr1_54928790	0.514783347494	chr1
chr1_54987639	0.485723799218	chr1
chr1_55047703	0.508491254263	chr1
chr1_55106645	0.481223410774	chr1
chr1_55163763	0.467337337523	chr1
chr1_55217539	0.504148912312	chr1
chr1_55271046	0.479822732992	chr1
chr1_55324298	0.456128942357	chr1
chr1_55388884	0.443142781644	chr1
chr1_55445648	0.512863359443	chr1
chr1_55503097	0.48698556134	chr1
chr1_55554001	0.378987281194	chr1
chr1_55608329	0.359562570376	chr1
chr1_55660725	0.410406420827	chr1
chr1_55715421	0.432192213892	chr1
chr1_55770775	0.446081297746	chr1
chr1_55823789	0.419358569116	chr1
chr1_55875672	0.4089649497	chr1
chr1_55935214	0.429292746489	chr1
chr1_55990469	0.42405540206	chr1
chr1_56046206	0.404332061431	chr1
chr1_56098882	0.381282137897	chr1
chr1_56152167	0.420656824791	chr1
chr1_56206153	0.399913842619	chr1
chr1_56261864	0.399352453206	chr1
chr1_56314060	0.390513219285	chr1
chr1_56365499	0.389092687699	chr1
chr1_56418655	0.382225308106	chr1
chr1_56470503	0.399520836358	chr1
chr1_56525598	0.389794472006	chr1
chr1_56580626	0.394704969532	chr1
chr1_56633467	0.384149092692	chr1
chr1_56684441	0.395187118464	chr1
chr1_56740955	0.408120261143	chr1
chr1_56794105	0.404929204477	chr1
chr1_56850746	0.435211052007	chr1
chr1_56903007	0.433980096737	chr1
chr1_56956967	0.436198446369	chr1
chr1_57008587	0.413568807006	chr1
chr1_57063624	0.391049473448	chr1
chr1_57121452	0.367126991086	chr1
chr1_57176195	0.361179127992	chr1
chr1_57228877	0.3959156657	chr1
chr1_57280243	0.428035909956	chr1
chr1_57332261	0.415802575612	chr1
chr1_57383277	0.429332760707	chr1
chr1_57434502	0.414732020514	chr1
chr1_57485587	0.425374399548	chr1
chr1_57538671	0.414899339173	chr1
chr1_57590726	0.397635970334	chr1
chr1_57642501	0.412081635761	chr1
chr1_57695026	0.411835584491	chr1
chr1_57746480	0.410972310172	chr1
chr1_57798592	0.403779137303	chr1
chr1_57850243	0.407148022685	chr1
chr1_57902788	0.389941608589	chr1
chr1_57955877	0.396125750564	chr1
chr1_58008170	0.417483958908	chr1
chr1_58068327	0.403868471954	chr1
chr1_58120026	0.390669489669	chr1
chr1_58174813	0.406063856275	chr1
chr1_58227023	0.387166151801	chr1
chr1_58278168	0.403959171049	chr1
chr1_58329895	0.410783415309	chr1
chr1_58383365	0.407083405751	chr1
chr1_58435147	0.411661014351	chr1
chr1_58487337	0.420797343432	chr1
chr1_58540939	0.421352766867	chr1
chr1_58598982	0.411160864409	chr1
chr1_58655482	0.410988050685	chr1
chr1_58708120	0.418356257429	chr1
chr1_58767009	0.410808171849	chr1
chr1_58820264	0.425970450903	chr1
chr1_58877659	0.435333450642	chr1
chr1_58928805	0.386253697581	chr1
chr1_58986274	0.389547943934	chr1
chr1_59040138	0.43747673656	chr1
chr1_59096556	0.3869816797	chr1
chr1_59150648	0.395968661226	chr1
chr1_59205914	0.440171667328	chr1
chr1_59258806	0.429627468145	chr1
chr1_59310210	0.431032469049	chr1
chr1_59361581	0.429727016487	chr1
chr1_59413378	0.429876837505	chr1
chr1_59471268	0.436522477002	chr1
chr1_59523120	0.420445413845	chr1
chr1_59575385	0.414407225023	chr1
chr1_59626761	0.410226119059	chr1
chr1_59680935	0.403621301361	chr1
chr1_59738151	0.402382739212	chr1
chr1_59791450	0.400812870449	chr1
chr1_59850499	0.39983369959	chr1
chr1_59901009	0.399713116188	chr1
chr1_59958174	0.405308439862	chr1
chr1_60015591	0.409971382727	chr1
chr1_60076043	0.410066861286	chr1
chr1_60139756	0.403536856379	chr1
chr1_60192853	0.410922026728	chr1
chr1_60244857	0.369309617124	chr1
chr1_60297928	0.343018140292	chr1
chr1_60351344	0.399129307151	chr1
chr1_60405323	0.41530414568	chr1
chr1_60456942	0.391775349096	chr1
chr1_60509004	0.373573031983	chr1
chr1_60561124	0.368289491671	chr1
chr1_60612330	0.380037883761	chr1
chr1_60665650	0.371052134978	chr1
chr1_60723940	0.372445417319	chr1
chr1_60776932	0.370732587514	chr1
chr1_60832351	0.381908996103	chr1
chr1_60887007	0.381778512862	chr1
chr1_60943840	0.370250270225	chr1
chr1_61003974	0.372043173929	chr1
chr1_61056690	0.377805570579	chr1
chr1_61115857	0.408127677319	chr1
chr1_61168614	0.381804930012	chr1
chr1_61222122	0.405491194431	chr1
chr1_61284184	0.381104054339	chr1
chr1_61336300	0.410782581685	chr1
chr1_61387808	0.428820828115	chr1
chr1_61440505	0.429411764706	chr1
chr1_61493204	0.428428337279	chr1
chr1_61548113	0.369691473556	chr1
chr1_61599939	0.399504620368	chr1
chr1_61652423	0.376717636608	chr1
chr1_61705329	0.376122272421	chr1
chr1_61757343	0.393564120639	chr1
chr1_61809829	0.396557672404	chr1
chr1_61862002	0.396602513747	chr1
chr1_61912921	0.420604682021	chr1
chr1_61965675	0.400124250841	chr1
chr1_62020402	0.405754706946	chr1
chr1_62076807	0.420909205753	chr1
chr1_62132217	0.397732183292	chr1
chr1_62190069	0.425228925397	chr1
chr1_62249476	0.38949221678	chr1
chr1_62306842	0.39748425435	chr1
chr1_62363047	0.389952271639	chr1
chr1_62423597	0.394629509689	chr1
chr1_62480723	0.410083488108	chr1
chr1_62536179	0.410182381522	chr1
chr1_62592982	0.451304347826	chr1
chr1_62656231	0.461921731138	chr1
chr1_62718247	0.463694220788	chr1
chr1_62772769	0.47994479891	chr1
chr1_62828564	0.424431698219	chr1
chr1_62885399	0.400951603167	chr1
chr1_62941724	0.354614850798	chr1
chr1_62996481	0.359227905016	chr1
chr1_63053416	0.340543590708	chr1
chr1_63106580	0.389278653533	chr1
chr1_63163736	0.414189140074	chr1
chr1_63232520	0.368486635427	chr1
chr1_63289498	0.353770247626	chr1
chr1_63343207	0.400975951164	chr1
chr1_63394643	0.413587513766	chr1
chr1_63447308	0.425543696179	chr1
chr1_63499680	0.414491823092	chr1
chr1_63552633	0.377572077118	chr1
chr1_63603515	0.384669899291	chr1
chr1_63657134	0.384308717188	chr1
chr1_63715076	0.403204504379	chr1
chr1_63772619	0.449914375845	chr1
chr1_63828093	0.385387569832	chr1
chr1_63885372	0.38118588855	chr1
chr1_63943083	0.356281442894	chr1
chr1_63999136	0.361260287348	chr1
chr1_64056487	0.425215287857	chr1
chr1_64108161	0.441682564967	chr1
chr1_64162149	0.433300200671	chr1
chr1_64215469	0.426485724088	chr1
chr1_64267934	0.40803951107	chr1
chr1_64320374	0.403152887526	chr1
chr1_64371247	0.421868509497	chr1
chr1_64424208	0.403229581091	chr1
chr1_64475483	0.398054129184	chr1
chr1_64527284	0.409443217134	chr1
chr1_64580697	0.407741935484	chr1
chr1_64633396	0.411383508881	chr1
chr1_64688176	0.391029659995	chr1
chr1_64750380	0.418579479715	chr1
chr1_64803965	0.413959569546	chr1
chr1_64863622	0.409332471543	chr1
chr1_64919319	0.420337579738	chr1
chr1_64972461	0.390524007387	chr1
chr1_65024444	0.389295613113	chr1
chr1_65076758	0.403408017531	chr1
chr1_65129691	0.407611049391	chr1
chr1_65182797	0.399321352745	chr1
chr1_65235548	0.363962645481	chr1
chr1_65292943	0.453453041382	chr1
chr1_65343955	0.409496768409	chr1
chr1_65397488	0.418475742014	chr1
chr1_65451428	0.420834571613	chr1
chr1_65508630	0.426908007284	chr1
chr1_65562992	0.443961896309	chr1
chr1_65626082	0.427099348415	chr1
chr1_65680717	0.407000035141	chr1
chr1_65737630	0.401166787433	chr1
chr1_65791452	0.393733812672	chr1
chr1_65843189	0.403300136692	chr1
chr1_65894398	0.38790870832	chr1
chr1_65956177	0.380299392211	chr1
chr1_66009484	0.372403086617	chr1
chr1_66075186	0.368361140372	chr1
chr1_66134043	0.394319044661	chr1
chr1_66191990	0.370939586445	chr1
chr1_66247556	0.368207916651	chr1
chr1_66300153	0.364523545661	chr1
chr1_66360609	0.370306430729	chr1
chr1_66413899	0.367181890329	chr1
chr1_66466820	0.360589615723	chr1
chr1_66521363	0.359560809626	chr1
chr1_66578376	0.379495012351	chr1
chr1_66631406	0.380961600516	chr1
chr1_66693385	0.39317766813	chr1
chr1_66744862	0.391886884447	chr1
chr1_66796136	0.382734569825	chr1
chr1_66847463	0.411991866446	chr1
chr1_66905985	0.382786446184	chr1
chr1_66963857	0.383529143812	chr1
chr1_67016543	0.377968526466	chr1
chr1_67068967	0.383321681038	chr1
chr1_67120458	0.37952889982	chr1
chr1_67173312	0.367995222593	chr1
chr1_67225222	0.367366780093	chr1
chr1_67284878	0.355749771657	chr1
chr1_67340714	0.377765466297	chr1
chr1_67394863	0.36318640269	chr1
chr1_67448402	0.376406748572	chr1
chr1_67500738	0.393739899634	chr1
chr1_67559522	0.382966128346	chr1
chr1_67613578	0.402749086286	chr1
chr1_67676507	0.396293462552	chr1
chr1_67735321	0.405806303684	chr1
chr1_67792017	0.4093197872	chr1
chr1_67848219	0.413391431151	chr1
chr1_67905822	0.433379397205	chr1
chr1_67962988	0.436893203883	chr1
chr1_68024066	0.441814785573	chr1
chr1_68075994	0.417856872969	chr1
chr1_68128925	0.414960629921	chr1
chr1_68183534	0.420634920635	chr1
chr1_68234311	0.406375812945	chr1
chr1_68285974	0.411731561359	chr1
chr1_68337441	0.393058364634	chr1
chr1_68392816	0.402328244275	chr1
chr1_68445215	0.387983634889	chr1
chr1_68501920	0.395315120179	chr1
chr1_68559167	0.418153500384	chr1
chr1_68609889	0.41682500652	chr1
chr1_68663570	0.404655360433	chr1
chr1_68716755	0.407873541855	chr1
chr1_68773247	0.404557991	chr1
chr1_68828358	0.396405828942	chr1
chr1_68886618	0.37968195814	chr1
chr1_68937931	0.35311669881	chr1
chr1_68992892	0.364143456125	chr1
chr1_69046315	0.362901703108	chr1
chr1_69099276	0.355435431219	chr1
chr1_69156253	0.387009585845	chr1
chr1_69215819	0.371234628258	chr1
chr1_69269000	0.372110882188	chr1
chr1_69322389	0.39299566507	chr1
chr1_69383750	0.387162578036	chr1
chr1_69440614	0.365751905508	chr1
chr1_69497422	0.380112597013	chr1
chr1_69553728	0.373728102796	chr1
chr1_69616920	0.356631204989	chr1
chr1_69668712	0.3726841306	chr1
chr1_69721391	0.363365132454	chr1
chr1_69774012	0.37103648455	chr1
chr1_69828445	0.382174046009	chr1
chr1_69887302	0.361314613202	chr1
chr1_69941218	0.361813135985	chr1
chr1_69995267	0.361927362391	chr1
chr1_70049205	0.341617182078	chr1
chr1_70101072	0.339478321489	chr1
chr1_70152712	0.361225164919	chr1
chr1_70204100	0.354614769603	chr1
chr1_70255380	0.338772845953	chr1
chr1_70310531	0.358786593549	chr1
chr1_70370889	0.371379761791	chr1
chr1_70433522	0.354515949721	chr1
chr1_70489290	0.35195508947	chr1
chr1_70540591	0.35170413343	chr1
chr1_70594371	0.35533726509	chr1
chr1_70647103	0.368988721448	chr1
chr1_70699857	0.371473781852	chr1
chr1_70754837	0.373962628301	chr1
chr1_70811831	0.414446378364	chr1
chr1_70871582	0.396986877197	chr1
chr1_70928200	0.388358709113	chr1
chr1_70983107	0.374913231901	chr1
chr1_71036409	0.386718689036	chr1
chr1_71100483	0.364493308196	chr1
chr1_71154055	0.372096850883	chr1
chr1_71208736	0.383462143982	chr1
chr1_71264631	0.379434872987	chr1
chr1_71321396	0.39199832585	chr1
chr1_71373959	0.369074365311	chr1
chr1_71427370	0.374711163302	chr1
chr1_71480167	0.38795389049	chr1
chr1_71532216	0.366283758356	chr1
chr1_71588016	0.376543747496	chr1
chr1_71645424	0.381349165018	chr1
chr1_71703029	0.351518800497	chr1
chr1_71754516	0.37049576341	chr1
chr1_71809158	0.364483902656	chr1
chr1_71863110	0.354634193486	chr1
chr1_71914844	0.354312399859	chr1
chr1_71966021	0.36771292541	chr1
chr1_72022730	0.358116794577	chr1
chr1_72074067	0.358078109715	chr1
chr1_72127222	0.348073351903	chr1
chr1_72178917	0.359056369698	chr1
chr1_72230504	0.360364972846	chr1
chr1_72285192	0.359588039089	chr1
chr1_72336458	0.353729312691	chr1
chr1_72394524	0.341005404144	chr1
chr1_72445965	0.34202340682	chr1
chr1_72497402	0.335447665343	chr1
chr1_72548008	0.336290132663	chr1
chr1_72598963	0.341621253406	chr1
chr1_72651810	0.327250350941	chr1
chr1_72703812	0.346264059728	chr1
chr1_72755110	0.351911920076	chr1
chr1_72809060	0.354156479218	chr1
chr1_72866319	0.354054889693	chr1
chr1_72921301	0.349920328668	chr1
chr1_72973389	0.359783883559	chr1
chr1_73025397	0.33518870486	chr1
chr1_73076958	0.346308619437	chr1
chr1_73127900	0.360057526366	chr1
chr1_73180049	0.344944542991	chr1
chr1_73231349	0.353970980593	chr1
chr1_73286070	0.354003700515	chr1
chr1_73340656	0.350499001996	chr1
chr1_73398270	0.358479189075	chr1
chr1_73459631	0.339405262338	chr1
chr1_73511014	0.34861331437	chr1
chr1_73565856	0.362902777005	chr1
chr1_73619762	0.369519008296	chr1
chr1_73672922	0.343878776679	chr1
chr1_73727036	0.332605174946	chr1
chr1_73780137	0.341875342026	chr1
chr1_73833129	0.350330986856	chr1
chr1_73885547	0.350411449016	chr1
chr1_73941446	0.339923281204	chr1
chr1_73995669	0.350631777553	chr1
chr1_74048139	0.367170379404	chr1
chr1_74100615	0.351178008045	chr1
chr1_74154561	0.355507088332	chr1
chr1_74206829	0.356212532464	chr1
chr1_74258039	0.351295356484	chr1
chr1_74310649	0.364286269329	chr1
chr1_74362124	0.351169003373	chr1
chr1_74413406	0.35739797857	chr1
chr1_74466041	0.365609756098	chr1
chr1_74523440	0.337969653179	chr1
chr1_74578799	0.3339572385	chr1
chr1_74634362	0.339669157085	chr1
chr1_74687498	0.352836246878	chr1
chr1_74740754	0.356282105751	chr1
chr1_74792535	0.362227031973	chr1
chr1_74849363	0.372023694297	chr1
chr1_74901020	0.3712527333	chr1
chr1_74957727	0.386345306199	chr1
chr1_75011041	0.371952008578	chr1
chr1_75065133	0.360688614432	chr1
chr1_75115494	0.378937141747	chr1
chr1_75166958	0.399284928493	chr1
chr1_75221497	0.361768001975	chr1
chr1_75274143	0.348488677228	chr1
chr1_75325587	0.379369906697	chr1
chr1_75393322	0.370638602153	chr1
chr1_75447862	0.379332843977	chr1
chr1_75509166	0.356365530815	chr1
chr1_75560991	0.385981208246	chr1
chr1_75616972	0.382013303769	chr1
chr1_75673346	0.367614585534	chr1
chr1_75725424	0.363662308474	chr1
chr1_75781486	0.363421897359	chr1
chr1_75833199	0.392102419403	chr1
chr1_75899826	0.371893234439	chr1
chr1_75958608	0.364188422247	chr1
chr1_76011467	0.365910747861	chr1
chr1_76063588	0.383863636364	chr1
chr1_76120787	0.388576406933	chr1
chr1_76186212	0.403534285956	chr1
chr1_76245346	0.395964540489	chr1
chr1_76312351	0.352660700624	chr1
chr1_76368557	0.357356053617	chr1
chr1_76423837	0.392185674993	chr1
chr1_76476918	0.384996713924	chr1
chr1_76530172	0.403406087154	chr1
chr1_76583135	0.429815631716	chr1
chr1_76636180	0.391521242913	chr1
chr1_76690503	0.392887673107	chr1
chr1_76743143	0.384387695879	chr1
chr1_76794832	0.386819649446	chr1
chr1_76846863	0.360176503034	chr1
chr1_76897626	0.383871658459	chr1
chr1_76958338	0.371561638628	chr1
chr1_77010942	0.379427405271	chr1
chr1_77061902	0.376433541966	chr1
