bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	chrom.arm
chr1	59881263	60021002	139740	0	0	59881263	0.40546014	chr1p
chr1	60021003	60170916	149914	0	0	60021003	0.407280174	chr1p
chr1	60170917	60303280	132364	1	1	60170917	0.38967544	chr1p
chr1	60303281	60437224	133944	1	1	60303281	0.38115929	chr1p
chr1	60437225	60566365	129141	1	1	60437225	0.387622831	chr1p
chr1	60566366	60701750	135385	0	0	60566366	0.374398936	chr1p
chr1	60701751	60837714	135964	0	0	60701751	0.374797741	chr1p
chr1	60837715	60983440	145726	0	0	60837715	0.377626505	chr1p
chr1	60983441	61120898	137458	0	0	60983441	0.375067293	chr1p
chr1	61120899	61262440	141542	0	0	61120899	0.397542779	chr1p
chr1	61262441	61392742	130302	0	0	61262441	0.400239444	chr1p
chr1	61392743	61525969	133227	0	3	61392743	0.429169763	chr1p
chr1	61525970	61657566	131597	1	2	61525970	0.391961823	chr1p
chr1	61657567	61788097	130531	0	0	61657567	0.377488872	chr1p
chr1	61788098	61917663	129566	0	0	61788098	0.399063026	chr1p
chr1	61917664	62055443	137780	0	0	61917664	0.408861954	chr1p
chr1	62055444	62195627	140184	1	2	62055444	0.409861325	chr1p
chr1	62195628	62339097	143470	1	1	62195628	0.401909807	chr1p
chr1	62339098	62486146	147049	0	0	62339098	0.395153996	chr1p
chr1	62486147	62629471	143325	0	0	62486147	0.418901099	chr1p
chr1	62629472	62777374	147903	2	1	62629472	0.463060249	chr1p
chr1	62777375	62917510	140136	1	2	62777375	0.441349832	chr1p
chr1	62917511	63058039	140529	1	0	62917511	0.361996456	chr1p
chr1	63058040	63203259	145220	1	1	63058040	0.379506955	chr1p
chr1	63203260	63347472	144213	1	0	63203260	0.371929022	chr1p
chr1	63347473	63477245	129773	0	0	63347473	0.413229254	chr1p
chr1	63477246	63607993	130748	0	0	63477246	0.400273809	chr1p
chr1	63607994	63746809	138816	0	0	63607994	0.386706143	chr1p
chr1	63746810	63890933	144124	2	3	63746810	0.415801671	chr1p
chr1	63890934	64032449	141516	3	0	63890934	0.364884536	chr1p
chr1	64032450	64166237	133788	1	1	64032450	0.423236763	chr1p
chr1	64166238	64298646	132409	1	1	64166238	0.42483517	chr1p
chr1	64298647	64428281	129635	0	0	64298647	0.410791839	chr1p
chr1	64428282	64557242	128961	0	0	64428282	0.402819457	chr1p
chr1	64557243	64692203	134961	1	0	64557243	0.408273501	chr1p
chr1	64692204	64839810	147607	0	0	64692204	0.41202653	chr1p
chr1	64839811	64976177	136367	1	2	64839811	0.408757251	chr1p
chr1	64976178	65107347	131170	0	0	64976178	0.393443623	chr1p
chr1	65107348	65240092	132745	1	1	65107348	0.400821123	chr1p
chr1	65240093	65373791	133699	1	0	65240093	0.408836267	chr1p
chr1	65373792	65512525	138734	0	2	65373792	0.418376173	chr1p
chr1	65512526	65657312	144787	3	3	65512526	0.433574838	chr1p
chr1	65657313	65794891	137579	1	3	65657313	0.408252713	chr1p
chr1	65794892	65933813	138922	2	1	65794892	0.397114928	chr1p
chr1	65933814	66078666	144853	0	1	65933814	0.375898325	chr1p
chr1	66078667	66224216	145550	0	0	66078667	0.38237719	chr1p
chr1	66224217	66364126	139910	1	1	66224217	0.363919663	chr1p
chr1	66364127	66499199	135073	0	0	66364127	0.368141672	chr1p
chr1	66499200	66634671	135472	0	0	66499200	0.366466871	chr1p
chr1	66634672	66773328	138657	0	0	66634672	0.387546247	chr1p
chr1	66773329	66909162	135834	0	0	66773329	0.395961247	chr1p
chr1	66909163	67046095	136933	1	1	66909163	0.385013109	chr1p
chr1	67046096	67176335	130240	1	0	67046096	0.378854423	chr1p
chr1	67176336	67316194	139859	3	1	67176336	0.364080967	chr1p
chr1	67316195	67451408	135214	1	2	67316195	0.368201518	chr1p
chr1	67451409	67589482	138074	2	1	67451409	0.383620377	chr1p
chr1	67589483	67738259	148777	1	1	67589483	0.399745928	chr1p
chr1	67738260	67880891	142632	2	1	67738260	0.409936059	chr1p
chr1	67880892	68026890	145999	0	1	67880892	0.431222132	chr1p
chr1	68026891	68158846	131956	1	1	68026891	0.423019794	chr1p
chr1	68158847	68288598	129752	1	0	68158847	0.415554288	chr1p
chr1	68288599	68421502	132904	0	1	68288599	0.404705652	chr1p
chr1	68421503	68561824	140322	1	3	68421503	0.390637249	chr1p
chr1	68561825	68691649	129825	2	1	68561825	0.412362796	chr1p
chr1	68691650	68830735	139086	0	1	68691650	0.409041888	chr1p
chr1	68830736	68968640	137905	2	1	68830736	0.380733113	chr1p
chr1	68968641	69101536	132896	0	0	68968641	0.361538346	chr1p
chr1	69101537	69244956	143420	0	0	69101537	0.369481244	chr1p
chr1	69244957	69385914	140958	0	0	69244957	0.383107025	chr1p
chr1	69385915	69528177	142263	0	0	69385915	0.375487653	chr1p
chr1	69528178	69670861	142684	0	0	69528178	0.369859269	chr1p
chr1	69670862	69802888	132027	0	0	69670862	0.370780219	chr1p
chr1	69802889	69943390	140502	0	0	69802889	0.37056412	chr1p
chr1	69943391	70076665	133275	0	1	69943391	0.357516413	chr1p
chr1	70076666	70205978	129313	0	0	70076666	0.348665641	chr1p
chr1	70205979	70340769	134791	1	0	70205979	0.345987492	chr1p
chr1	70340770	70491072	150303	1	1	70340770	0.364164388	chr1p
chr1	70491073	70622305	131233	1	0	70491073	0.353615325	chr1p
chr1	70622306	70756791	134486	2	2	70622306	0.367778059	chr1p
chr1	70756792	70902201	145410	2	2	70756792	0.395227288	chr1p
chr1	70902202	71038000	135799	0	0	70902202	0.384200178	chr1p
chr1	71038001	71181656	143656	0	0	71038001	0.375431587	chr1p
chr1	71181657	71322937	141281	1	0	71181657	0.379845839	chr1p
chr1	71322938	71455483	132546	0	0	71322938	0.381188418	chr1p
chr1	71455484	71591568	136085	2	2	71455484	0.374898042	chr1p
chr1	71591569	71729775	138207	0	0	71591569	0.373179361	chr1p
chr1	71729776	71864840	135065	0	0	71729776	0.366386555	chr1p
chr1	71864841	71998877	134037	1	0	71864841	0.358020547	chr1p
chr1	71998878	72128431	129554	0	0	71998878	0.357758155	chr1p
chr1	72128432	72258021	129590	0	0	72128432	0.355876225	chr1p
chr1	72258022	72395637	137616	0	0	72258022	0.356513777	chr1p
chr1	72395638	72523771	128134	0	0	72395638	0.339675652	chr1p
chr1	72523772	72652827	129056	0	0	72523772	0.338961381	chr1p
chr1	72652828	72783697	130870	0	1	72652828	0.341078933	chr1p
chr1	72783698	72922245	138548	0	0	72783698	0.35238329	chr1p
chr1	72922246	73052107	129862	0	0	72922246	0.352374059	chr1p
chr1	73052108	73181026	128919	0	0	73052108	0.348505651	chr1p
chr1	73181027	73315409	134383	0	0	73181027	0.351495353	chr1p
chr1	73315410	73460362	144953	0	0	73315410	0.353749146	chr1p
chr1	73460363	73592441	132079	0	0	73460363	0.348041702	chr1p
chr1	73592442	73727672	135231	0	0	73592442	0.357366284	chr1p
chr1	73727673	73859923	132251	0	0	73727673	0.341222373	chr1p
chr1	73859924	73996209	136286	0	0	73859924	0.344877684	chr1p
chr1	73996210	74126393	130184	0	0	73996210	0.357417194	chr1p
chr1	74126394	74258484	132091	0	0	74126394	0.35498255	chr1p
chr1	74258485	74388534	130050	0	0	74258485	0.356993464	chr1p
chr1	74388535	74523789	135255	1	0	74388535	0.359114266	chr1p
chr1	74523790	74661201	137412	0	0	74523790	0.335050796	chr1p
chr1	74661202	74792935	131734	3	1	74661202	0.35346228	chr1p
chr1	74792936	74932796	139861	0	0	74792936	0.367965337	chr1p
chr1	74932797	75065291	132495	1	0	74932797	0.377327446	chr1p
chr1	75065292	75192837	127546	1	0	75065292	0.372563624	chr1p
chr1	75192838	75325649	132812	1	0	75192838	0.367956209	chr1p
chr1	75325650	75478567	152918	0	0	75325650	0.377424502	chr1p
chr1	75478568	75616940	138373	1	5	75478568	0.372088485	chr1p
chr1	75616941	75755025	138085	1	0	75616941	0.372038962	chr1p
chr1	75755026	75899686	144661	0	0	75755026	0.377192194	chr1p
chr1	75899687	76036861	137175	0	0	75899687	0.366028795	chr1p
chr1	76036862	76185988	149127	0	2	76036862	0.384457543	chr1p
chr1	76185989	76342051	156063	6	2	76185989	0.394430454	chr1p
chr1	76342052	76476593	134542	1	0	76342052	0.36552898	chr1p
chr1	76476594	76609097	132504	1	1	76476594	0.404214212	chr1p
chr1	76609098	76742728	133631	0	0	76609098	0.397108455	chr1p
chr1	76742729	76871982	129254	0	0	76742729	0.379740666	chr1p
chr1	76871983	77010432	138450	0	0	76871983	0.375456844	chr1p
chr1	77010433	77139933	129501	0	0	77010433	0.378475842	chr1p
chr1	77139934	77272125	132192	0	0	77139934	0.387436456	chr1p
chr1	77272126	77410750	138625	1	1	77272126	0.386149684	chr1p
chr1	77410751	77552907	142157	0	0	77410751	0.400254648	chr1p
chr1	77552908	77692452	139545	1	1	77552908	0.361739941	chr1p
chr1	77692453	77823462	131010	1	1	77692453	0.377391039	chr1p
chr1	77823463	77957880	134418	0	0	77823463	0.387953994	chr1p
chr1	77957881	78092318	134438	1	0	77957881	0.399291867	chr1p
chr1	78092319	78232842	140524	1	2	78092319	0.390858501	chr1p
chr1	78232843	78384860	152018	2	2	78232843	0.40091305	chr1p
chr1	78384861	78522232	137372	3	3	78384861	0.379327665	chr1p
chr1	78522233	78666720	144488	0	0	78522233	0.390066995	chr1p
chr1	78666721	78816544	149824	1	0	78666721	0.387641499	chr1p
chr1	78816545	78951473	134929	0	0	78816545	0.374908285	chr1p
chr1	78951474	79087872	136399	2	1	78951474	0.365882448	chr1p
chr1	79087873	79217430	129558	1	0	79087873	0.367997345	chr1p
chr1	79217431	79357787	140357	1	0	79217431	0.366608007	chr1p
chr1	79357788	79490479	132692	0	1	79357788	0.34337413	chr1p
chr1	79490480	79621307	130828	0	0	79490480	0.356070566	chr1p
chr1	79621308	79755568	134261	0	0	79621308	0.35950127	chr1p
chr1	79755569	79889631	134063	0	0	79755569	0.351290065	chr1p
chr1	79889632	80029950	140319	0	0	79889632	0.364348378	chr1p
chr1	80029951	80170682	140732	0	0	80029951	0.356884006	chr1p
chr1	80170683	80299034	128352	0	0	80170683	0.342402144	chr1p
chr1	80299035	80444955	145921	0	0	80299035	0.367472811	chr1p
chr1	80444956	80578172	133217	0	0	80444956	0.34692269	chr1p
chr1	80578173	80714497	136325	0	0	80578173	0.36009536	chr1p
chr1	80714498	80847697	133200	0	0	80714498	0.348108108	chr1p
chr1	80847698	80989963	142266	0	0	80847698	0.348853556	chr1p
chr1	80989964	81121634	131671	0	0	80989964	0.34514054	chr1p
chr1	81121635	81257555	135921	0	0	81121635	0.351910301	chr1p
chr1	81257556	81385498	127943	0	0	81257556	0.343598321	chr1p
chr1	81385499	81525679	140181	0	0	81385499	0.362060479	chr1p
chr1	81525680	81656837	131158	0	0	81525680	0.364003721	chr1p
chr1	81656838	81789991	133154	0	0	81656838	0.363586524	chr1p
chr1	81789992	81920331	130340	0	0	81789992	0.373638177	chr1p
chr1	81920332	82052593	132262	0	0	81920332	0.377931681	chr1p
chr1	82052594	82188887	136294	0	0	82052594	0.390237281	chr1p
chr1	82188888	82322647	133760	1	1	82188888	0.35895634	chr1p
chr1	82322648	82452519	129872	0	0	82322648	0.339357213	chr1p
chr1	82452520	82588794	136275	0	0	82452520	0.378506696	chr1p
chr1	82588795	82729170	140376	0	0	82588795	0.373781843	chr1p
chr1	82729171	82861822	132652	0	0	82729171	0.371769743	chr1p
chr1	82861823	82990154	128332	0	0	82861823	0.36187389	chr1p
chr1	82990155	83122510	132356	0	0	82990155	0.357732177	chr1p
chr1	83122511	83252863	130353	0	0	83122511	0.350924029	chr1p
chr1	83252864	83381431	128568	0	0	83252864	0.362228548	chr1p
chr1	83381432	83515941	134510	0	0	83381432	0.374477734	chr1p
chr1	83515942	83743974	228033	0	0	83515942	0.365504116	chr1p
chr1	83743975	84012495	268521	0	0	83743975	0.368012185	chr1p
chr1	84012496	84142575	130080	0	0	84012496	0.393942189	chr1p
chr1	84142576	84274227	131652	0	0	84142576	0.39054477	chr1p
chr1	84274228	84406355	132128	1	1	84274228	0.365705982	chr1p
chr1	84406356	84544573	138218	1	2	84406356	0.376897365	chr1p
chr1	84544574	84673150	128577	0	0	84544574	0.339594173	chr1p
chr1	84673151	84810406	137256	1	1	84673151	0.384580638	chr1p
chr1	84810407	84945586	135180	3	1	84810407	0.396375203	chr1p
chr1	84945587	85082222	136636	3	2	84945587	0.382981059	chr1p
chr1	85082223	85213285	131063	2	2	85082223	0.393207847	chr1p
chr1	85213286	85343080	129795	1	1	85213286	0.418675604	chr1p
chr1	85343081	85482448	139368	1	3	85343081	0.408967625	chr1p
chr1	85482449	85616656	134208	2	1	85482449	0.395498033	chr1p
chr1	85616657	85753303	136647	3	3	85616657	0.393817647	chr1p
chr1	85753304	85885197	131894	1	0	85753304	0.39699304	chr1p
chr1	85885198	86023431	138234	0	1	85885198	0.393709218	chr1p
chr1	86023432	86160863	137432	2	3	86023432	0.403122999	chr1p
chr1	86160864	86311527	150664	1	1	86160864	0.36910609	chr1p
chr1	86311528	86458978	147451	0	0	86311528	0.362032133	chr1p
chr1	86458979	86594963	135985	0	0	86458979	0.360260323	chr1p
chr1	86594964	86739122	144159	0	1	86594964	0.381946323	chr1p
chr1	86739123	86877540	138418	1	1	86739123	0.369872415	chr1p
chr1	86877541	87010850	133310	2	0	86877541	0.394891606	chr1p
chr1	87010851	87168223	157373	2	1	87010851	0.379042148	chr1p
chr1	87168224	87313676	145453	1	1	87168224	0.402446151	chr1p
chr1	87313677	87453058	139382	2	1	87313677	0.382029243	chr1p
chr1	87453059	87587338	134280	0	0	87453059	0.370412571	chr1p
chr1	87587339	87714657	127319	1	3	87587339	0.430658425	chr1p
chr1	87714658	87846450	131793	1	3	87714658	0.408451132	chr1p
chr1	87846451	87989952	143502	0	0	87846451	0.397200039	chr1p
chr1	87989953	88123522	133570	0	0	87989953	0.39162237	chr1p
chr1	88123523	88254349	130827	0	0	88123523	0.382329336	chr1p
chr1	88254350	88382681	128332	0	0	88254350	0.368528504	chr1p
chr1	88382682	88510863	128182	0	0	88382682	0.381832083	chr1p
chr1	88510864	88641170	130307	0	0	88510864	0.37354862	chr1p
chr1	88641171	88771385	130215	0	0	88641171	0.373382483	chr1p
chr1	88771386	88906916	135531	0	0	88771386	0.370771263	chr1p
chr1	88906917	89034612	127696	0	1	88906917	0.375039155	chr1p
chr1	89034613	89171744	137132	1	1	89034613	0.381603127	chr1p
chr1	89171745	89312648	140904	0	0	89171745	0.365021575	chr1p
chr1	89312649	89456502	143854	3	1	89312649	0.399564837	chr1p
chr1	89456503	89606279	149777	4	1	89456503	0.390320276	chr1p
chr1	89606280	89751545	145266	2	0	89606280	0.383379456	chr1p
chr1	89751546	89909592	158047	2	0	89751546	0.399526723	chr1p
chr1	89909593	90049734	140142	1	1	89909593	0.388356096	chr1p
chr1	90049735	90183100	133366	2	1	90049735	0.39396098	chr1p
chr1	90183101	90322557	139457	1	3	90183101	0.420351793	chr1p
chr1	90322558	90458068	135511	0	0	90322558	0.405634967	chr1p
chr1	90458069	90597916	139848	2	1	90458069	0.37707368	chr1p
chr1	90597917	90744754	146838	0	0	90597917	0.395810349	chr1p
chr1	90744755	90876188	131434	0	0	90744755	0.387350305	chr1p
chr1	90876189	91008701	132513	0	0	90876189	0.366567808	chr1p
chr1	91008702	91145131	136430	0	0	91008702	0.376405483	chr1p
chr1	91145132	91277395	132264	1	8	91145132	0.41575939	chr1p
chr1	91277396	91412673	135278	1	3	91277396	0.390906134	chr1p
chr1	91412674	91556647	143974	0	1	91412674	0.389202217	chr1p
chr1	91556648	91709175	152528	0	0	91556648	0.416861166	chr1p
chr1	91709176	91867623	158448	1	0	91709176	0.37349793	chr1p
chr1	91867624	92011905	144282	1	4	91867624	0.391296212	chr1p
chr1	92011906	92149640	137735	2	1	92011906	0.42620249	chr1p
chr1	92149641	92279730	130090	0	0	92149641	0.423506803	chr1p
chr1	92279731	92425342	145612	1	2	92279731	0.430534571	chr1p
chr1	92425343	92569196	143854	2	2	92425343	0.392349187	chr1p
chr1	92569197	92712146	142950	3	1	92569197	0.382063659	chr1p
chr1	92712147	92862158	150012	1	1	92712147	0.381536144	chr1p
chr1	92862159	93010828	148670	2	1	92862159	0.418093765	chr1p
chr1	93010829	93165182	154354	0	0	93010829	0.37673141	chr1p
chr1	93165183	93311381	146199	4	2	93165183	0.400303696	chr1p
chr1	93311382	93454972	143591	0	1	93311382	0.3984233	chr1p
chr1	93454973	93593309	138337	1	1	93454973	0.400037589	chr1p
chr1	93593310	93729937	136628	2	1	93593310	0.370663407	chr1p
chr1	93729938	93879628	149691	2	1	93729938	0.389221797	chr1p
chr1	93879629	94020905	141277	1	1	93879629	0.380557345	chr1p
chr1	94020906	94154593	133688	2	1	94020906	0.448200287	chr1p
chr1	94154594	94290970	136377	0	0	94154594	0.447091518	chr1p
chr1	94290971	94443879	152909	3	4	94290971	0.409243406	chr1p
chr1	94443880	94572010	128131	1	0	94443880	0.458085865	chr1p
chr1	94572011	94711004	138994	1	1	94572011	0.390146337	chr1p
chr1	94711005	94853735	142731	0	1	94711005	0.41542482	chr1p
chr1	94853736	94994884	141149	2	1	94853736	0.377416772	chr1p
chr1	94994885	95131568	136684	0	1	94994885	0.431191654	chr1p
chr1	95131569	95267437	135869	0	0	95131569	0.420912791	chr1p
chr1	95267438	95400572	133135	3	2	95267438	0.433785256	chr1p
chr1	95400573	95537808	137236	1	0	95400573	0.407917748	chr1p
chr1	95537809	95682649	144841	2	2	95537809	0.400639322	chr1p
chr1	95682650	95818458	135809	1	1	95682650	0.381815638	chr1p
chr1	95818459	95952126	133668	1	0	95818459	0.394499805	chr1p
chr1	95952127	96082733	130607	0	0	95952127	0.377146707	chr1p
chr1	96082734	96214295	131562	0	0	96082734	0.383826637	chr1p
chr1	96214296	96347514	133219	0	0	96214296	0.375224255	chr1p
chr1	96347515	96479030	131516	0	0	96347515	0.349417561	chr1p
chr1	96479031	96619497	140467	0	0	96479031	0.375746617	chr1p
chr1	96619498	96758718	139221	0	0	96619498	0.369937007	chr1p
chr1	96758719	96894367	135649	0	0	96758719	0.364433206	chr1p
chr1	96894368	97033552	139185	0	0	96894368	0.38484032	chr1p
chr1	97033553	97181799	148247	0	0	97033553	0.37865859	chr1p
chr1	97181800	97314913	133114	1	1	97181800	0.364890244	chr1p
chr1	97314914	97452213	137300	0	0	97314914	0.372738529	chr1p
chr1	97452214	97580758	128545	1	0	97452214	0.372569917	chr1p
chr1	97580759	97712617	131859	0	0	97580759	0.360407708	chr1p
chr1	97712618	97855295	142678	0	0	97712618	0.361001696	chr1p
chr1	97855296	97989169	133874	0	0	97855296	0.35198022	chr1p
chr1	97989170	98121377	132208	0	0	97989170	0.350062023	chr1p
chr1	98121378	98251228	129851	0	0	98121378	0.336054401	chr1p
chr1	98251229	98378610	127382	0	0	98251229	0.342544473	chr1p
chr1	98378611	98506892	128282	0	1	98378611	0.343649148	chr1p
chr1	98506893	98638837	131945	1	2	98506893	0.364295729	chr1p
chr1	98638838	98774435	135598	0	0	98638838	0.356989041	chr1p
chr1	98774436	98903442	129007	0	0	98774436	0.368716426	chr1p
chr1	98903443	99035913	132471	0	0	98903443	0.358501106	chr1p
chr1	99035914	99177249	141336	1	1	99035914	0.365879889	chr1p
chr1	99177250	99311298	134049	0	0	99177250	0.367380585	chr1p
chr1	99311299	99444677	133379	1	0	99311299	0.371985095	chr1p
chr1	99444678	99582544	137867	1	1	99444678	0.374440584	chr1p
chr1	99582545	99717647	135103	0	0	99582545	0.36686084	chr1p
chr1	99717648	99858062	140415	1	1	99717648	0.365715914	chr1p
chr1	99858063	100001531	143469	0	0	99858063	0.377677408	chr1p
chr1	100001532	100132471	130940	1	0	100001532	0.375408584	chr1p
chr1	100132472	100270868	138397	3	0	100132472	0.388202056	chr1p
chr1	100270869	100409987	139119	1	1	100270869	0.38229142	chr1p
chr1	100409988	100550143	140156	3	2	100409988	0.387682297	chr1p
chr1	100550144	100689331	139188	3	2	100550144	0.375003592	chr1p
chr1	100689332	100828926	139595	3	2	100689332	0.400487123	chr1p
chr1	100828927	100961916	132990	0	0	100828927	0.378524701	chr1p
chr1	100961917	101097522	135606	1	1	100961917	0.39103727	chr1p
chr1	101097523	101245698	148176	1	0	101097523	0.376538711	chr1p
chr1	101245699	101386144	140446	2	2	101245699	0.375318628	chr1p
chr1	101386145	101521951	135807	1	1	101386145	0.370378552	chr1p
chr1	101521952	101656049	134098	0	0	101521952	0.370356008	chr1p
chr1	101656050	101791839	135790	1	2	101656050	0.410214301	chr1p
chr1	101791840	101927682	135843	0	0	101791840	0.394293412	chr1p
chr1	101927683	102059076	131394	0	0	101927683	0.366751906	chr1p
chr1	102059077	102195487	136411	0	0	102059077	0.363335801	chr1p
chr1	102195488	102326606	131119	1	0	102195488	0.352199147	chr1p
chr1	102326607	102457214	130608	1	0	102326607	0.349312446	chr1p
chr1	102457215	102589989	132775	0	0	102457215	0.360715496	chr1p
chr1	102589990	102723231	133242	0	0	102589990	0.341641524	chr1p
chr1	102723232	102861005	137774	0	0	102723232	0.339294787	chr1p
chr1	102861006	103006100	145095	0	0	102861006	0.348199456	chr1p
chr1	103006101	103141844	135744	0	0	103006101	0.354756011	chr1p
chr1	103141845	103280686	138842	0	0	103141845	0.344398669	chr1p
chr1	103280687	103423277	142591	1	0	103280687	0.353647846	chr1p
chr1	103423278	103557701	134424	0	0	103423278	0.327315063	chr1p
chr1	103557702	103691832	134131	0	0	103557702	0.343962246	chr1p
chr1	103691833	104042707	350875	0	0	103691833	0.353120066	chr1p
chr1	104042708	104335270	292563	7	1	104042708	0.355434556	chr1p
